sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,cycle_time
0.006234228350919534,0.6640161042026687,0.42899114198106797,0.4203121326111791,0.27679801644514385,1.1636433568571654,-0.10295212138245238,-1.0026808554519846,0.8016373830878691,-0.22915035703604453,3.7037037037037037
0.054475509244014224,0.6542986057113072,-0.8005195617046904,-0.6264376673689175,-0.8009062361335433,-0.3972562894992884,0.21943699154691973,0.2611493549763408,0.13763405421869165,-0.7066917089513185,3.8038038038038042
-1.1545023447419165,0.026687510273104335,-0.23526174986742793,0.2290626660604621,0.35070251217930504,0.06892762037206514,0.3796751967142031,0.11363626361617253,0.2645160795802643,-0.35265352388758003,3.9039039039039043
-0.0892422468394159,0.0978862202032614,0.41090656278741705,-0.19751696539212582,0.2603022935775127,-0.1331174427856647,-0.059172464149935766,0.41376524055935787,-0.9970596965224308,-0.6485611819375229,4.004004004004004
-0.7405151521431892,-1.1673224337525,-0.338473836871913,0.37405441110203447,-0.14273040083704455,0.0986920429722515,0.544197333357379,0.6628239286698502,-0.03511171613330645,0.6764598014370526,4.104104104104104
0.04665496229718365,-0.41922603144520915,-0.2965257347667246,-0.7409469545263399,-0.44436232786979696,-0.17921629320658852,0.4013710601791367,0.8593409211076793,-0.6916467442336405,0.19607246533480996,4.2042042042042045
-0.5196662499967303,0.23680907899699247,-0.06485282588425259,-0.916147770649593,0.4638460614240578,-0.30271325674443883,-0.26738160320908816,-0.5359450571314746,-0.3277108626637821,0.21359582610480554,4.3043043043043046
-0.09400236438425805,0.16377899020350156,0.18166748455100024,0.6596198105562597,-0.1717025431495876,-0.7386467599336386,0.5331696897515339,-0.16683779454657385,0.5567137601938004,0.19133103690107858,4.404404404404405
-0.06493487251581992,0.17382339038227818,0.9762288957766958,1.0377630878370567,0.034374066491777815,0.07987249397706556,0.5376685256865884,-0.42394908189293706,0.1659394864393556,-0.013297069114588396,4.504504504504505
0.15760208481653717,-0.4172615053187027,-0.7940450728139707,-1.0372350541674615,-0.559015590926629,-0.22956539632183798,-0.14705738088313208,0.967472158694178,0.5523877473089933,-0.48141932875597737,4.604604604604605
0.1745162918151467,-0.20412876622229278,-0.1414271870525661,0.09190332905387928,0.3092549906986579,-0.16986194696487852,0.5314541442962814,-0.5721373926030995,0.002547355761594614,1.2984549672652488,4.704704704704705
0.1122160234042136,0.7160050595528257,0.04653087918105325,0.2896128925290906,-0.028729198342598076,-0.08544144677567245,-0.39022285494575454,0.21395754293556224,-0.4264040077873074,0.3324025966765437,4.804804804804805
0.5433337408164388,0.18265096416522386,-0.14233751855642907,0.22619097503654434,-0.1546811622766722,0.467530955368305,-0.9161947332027532,-0.16902167761385445,-0.9960546485313061,-0.747928562041277,4.904904904904905
0.6826354400023464,0.4469652058293214,-0.35893721029401066,-0.7520597021202482,-1.482616086781505,-0.2719953125012863,1.209705780516363,0.21619928516597536,-0.28044803176893585,0.23213383237497515,5.005005005005005
-0.7797607648999219,-0.14930151220846968,0.05055770098322148,-0.04387445949231995,0.39504435962714723,0.17207010341235782,0.3336512489345135,-0.345453848692545,0.4482325776861991,0.8140540759893141,5.105105105105105
-0.4843422617264989,-0.4445002044200623,0.6687271907624364,-0.09651228641132183,0.7015449614581718,-0.22152531682245968,0.7270009935037239,0.06445034381424385,0.12842604736738888,0.7819364875647671,5.205205205205205
-0.1801386541209704,-0.47122597022839197,-0.22343102328488956,0.22531052277578167,-0.7832523040225774,0.31847303927849363,-0.26991748795265014,0.5725889087669825,-1.1978317545190784,-0.393713536269773,5.305305305305305
-0.842473404514028,-0.41379220115101956,0.12470008941072687,-0.09048592475266112,-0.12706858576354133,-0.0798597989077969,0.10115225665404642,-0.50561029958267,0.35270998060579906,0.33089421102754973,5.405405405405406
0.1932937264329814,0.2775767077034579,0.14909219738755275,1.016647879855754,-0.043933920173002385,-0.15381392355575427,-0.377315688346761,-0.5174984709113516,-0.6229639714191478,-0.444845556228155,5.505505505505506
-0.034551346719196935,0.16644500487355313,0.02647028438627158,-0.38367256970663216,0.4496984140060206,0.3694290705913085,-0.08038608639122731,-0.32785006496610614,0.2734726450214058,0.09353176868285287,5.605605605605606
-0.7232606990987772,-0.034705233070637,0.1319332192743489,-0.45076848371764855,0.09452079505754689,-0.7276934593587592,0.6675210828137198,0.6225581428846488,-0.1270132203198602,0.18126401841183368,5.705705705705706
-1.2041439657892832,-0.5789014809142314,-0.14595808871193883,-0.5370037606691972,0.3567903065969412,0.9983610974734329,-0.5888893614191634,-0.4201734086989804,0.11695639321170352,0.805086798294604,5.805805805805806
-0.6103560526573893,0.12377786466877558,0.9115968548976481,-0.8268329835273973,-0.6409495714985178,-0.21209542230168255,-0.2608862426443646,0.40483408020912126,0.12004883119227357,-0.8879604312237742,5.9059059059059065
0.25855039156487547,-0.2895221858656511,0.638187096088681,-0.31476333713821947,-0.31872964298393325,0.2702687351603029,0.38086117043966244,0.22255826128908382,-0.8435929251854334,0.26852969311391195,6.0060060060060065
-0.5162947492208216,0.11687276790317548,-0.710887671954501,0.22217534536977618,-0.40372848694371527,-0.6416193465429231,0.35629796300024713,0.1193059831480407,-0.30779590496436166,0.7250937722128149,6.106106106106107
-0.2194528476665855,0.015276003391380629,0.13545232771129728,-0.3108348549480584,0.2351320785527221,-0.26703314616572377,-0.20644130086120402,0.6797801852000186,-0.5211137682990135,-1.206893943209966,6.206206206206207
0.8063559471261408,1.2738735970062844,-0.2016229707257014,-0.9694370676758403,-0.15568508960242802,-0.14342339867439555,-0.09559409477637469,-0.558260012673893,0.28894659142055795,0.2617417844503188,6.306306306306307
-0.7463012737875518,0.34879544084709635,1.0273702110988776,0.0849459593707863,-0.16911271589592278,-0.07131848212852096,0.30698617470688766,-0.8669266514778949,0.08134813389608654,-0.19575200337163287,6.406406406406407
0.9248281291020319,-0.08790183760595693,0.8349875838126598,-0.5529207152207433,0.2931724151825128,0.15937830580015472,-0.4351758672219309,0.08708235158286741,0.6053989630483518,-0.16242400623103173,6.506506506506507
-0.8450516154589646,-0.00960942964533138,-0.4501517110163887,-0.1722369951436768,-0.041258086418657414,-0.8531528852739176,-0.8084914474620255,0.23939285501584284,-0.2622330412271724,-1.2829084504455186,6.606606606606607
0.3933658139318924,0.13534431552738108,-0.3558615175114067,-0.6594977908228523,0.41743271322385805,0.17434358284335635,1.1906288290282034,0.20842887960423193,0.19296463971379138,-0.08400837003702108,6.706706706706707
0.40934581573012824,0.31168949281120756,0.6269544569164005,-0.26176030409436996,-0.21818200476250527,-0.2398882650635479,0.3947185137635146,0.7474969433788123,-0.23032041526675018,-0.21293939432678768,6.806806806806807
0.15801058056654016,-0.12374640352245043,0.47713483733071566,-1.1270036495672469,-0.413837825106185,-0.39154979775898013,-1.1608703875311992,-0.4835343559652727,-0.45849146438994676,-0.1011129831371608,6.906906906906907
0.5574690009636802,-0.12340852481448134,-0.5142827912478386,-0.029608434346484077,0.5240944757157234,-0.488325990006409,-0.4559898578109978,0.2775344888449241,-0.11169470210726777,0.323173564029488,7.007007007007007
-0.005823254262192145,0.3499410791225229,-0.5163989300056144,-0.0071896486158492985,-0.10584437554374328,-0.6082969951717213,-0.7824514242967645,0.3411096698338263,-0.17641607312574037,-0.5117170475964176,7.107107107107107
-0.047075240324302055,0.5631061380492604,-1.1392127375442878,-0.7494828276553748,-0.4619496226670122,0.7302329490698091,0.1405710065850812,0.3818689154157918,-0.5710335793547504,-0.5603529698555194,7.207207207207207
0.22493517300062713,0.028221329139201837,0.27554165270070474,-0.09501513764993363,0.13855842815072145,0.07869810699149986,0.3881511751557489,0.40168957914609676,-0.8109023547624039,-1.1242274353381876,7.307307307307307
0.5019150999669333,0.5929341645993164,-0.5091232083610596,-0.9311135049405179,0.04899694206979482,0.4650527265435106,0.8980547073182967,0.25630936721326997,-0.18683794363425027,-0.44716659390769475,7.407407407407407
0.006782133478414782,-0.1505732796774105,-0.5063295933418313,1.023165864281944,0.8920566992450463,0.5676530039752608,-0.46117778731557113,0.4256453862998669,0.3188203716326643,0.2206634035392595,7.507507507507508
0.625903207666884,0.31673209799272595,0.37122753580171225,0.31722502105440953,0.16986116885282013,-0.8921818538302446,0.0410479157821245,-0.27998511228465206,-0.6409265497111807,0.8402907756401414,7.6076076076076085
0.865582331089755,0.6786442810067628,0.1288431842044495,0.6740682803626368,0.005485021795466361,0.10101739830503743,-0.5475083426662923,0.1965816623780136,0.0291736555461543,-0.6519517178750064,7.7077077077077085
-0.024499808759487377,-0.04084334677257783,0.9000331172257999,0.4458462246610172,0.005174117683073007,0.12400746358598987,0.02132349710465139,-0.10339583928049724,-0.5422461451350815,-0.0761597237087423,7.807807807807809
-0.3719362946755378,-0.6261488800088773,0.25687949930421494,0.19435573088893393,-0.8939093909039125,-0.06173346123281462,0.4970579664903674,0.5276481655541201,0.5118726372267974,0.01881469309794867,7.907907907907909
-0.42139574383194883,-0.5428530699294647,0.17358710253259402,0.18834725862290197,0.6431028872254455,0.5495937315150914,-0.06691708923732723,-0.624091500335792,-0.16061232049615462,0.10796556160497754,8.008008008008009
-0.09990061604016746,-0.2899632559923928,0.12774311576933242,-0.25328778874698077,-0.31460274379698777,0.15532537232507002,-0.20180908554849034,0.1200387765725018,0.13552975166047182,-0.5703726617935757,8.108108108108109
-0.23946546877626368,0.7178597223015358,-0.5797229899557929,-1.059652302008937,-0.9314993119127701,0.014148977290985453,0.014635809020314756,-0.06084370264055171,0.6060094169237774,-1.337083503246761,8.208208208208209
0.19913611687376206,0.7796778075419609,-0.5625575579075387,-0.19124449290061507,-0.3770297272630384,-0.4475839702068129,-0.16396386701970145,0.7116795099029442,0.917594602428403,-0.16864402466286935,8.308308308308309
0.9537133731924932,0.016734399429356256,0.8781943960158265,-0.04800672131440939,0.06493811101713061,0.18232133798266936,1.5885839406634394,0.42355479847176936,-0.35474423806597283,0.48381639754762995,8.408408408408409
-0.17971891588000483,-0.24594147621669118,0.45566562073830935,0.014169237915916897,0.1386901218927479,0.006571761423198943,0.16743862977024238,0.21037010275613247,-0.9696086772178325,0.3325956712669642,8.508508508508509
-0.48979827075107657,-0.7222284982489227,-0.027824623010119804,0.04060078620557164,-0.3473579510065091,0.4150901281538405,-0.6719505512300752,-0.20560957735953858,-0.29357551610650895,-0.023992423654975833,8.608608608608609
0.14065766798960097,-0.5050379509841199,0.3635383957743032,0.03009530923369838,-0.9465850287335376,-0.9797264720493616,-0.0070326490214241396,-0.11264621887775311,-0.05286174320220922,-0.0146981421979187,8.70870870870871
0.11401953192297978,0.47272078304867193,-0.5541393352856223,-0.5874078308660449,-0.5472808643784871,0.144022630562808,0.6215906522543075,-0.21785713611564828,-1.2520148462696035,-0.852711470685501,8.80880880880881
-0.41526466272820856,-0.2799810113262157,-0.20276514032723872,0.017852367592815062,-0.15649913420323305,0.5242291510794588,-0.33890172442174643,-0.43337125374498153,0.2382596072955707,-0.7685441997908765,8.90890890890891
0.19611363783170618,0.05014747858139467,-0.07227601353199153,0.7926837001949917,-0.31173672479658204,1.029703479899095,-0.11361883070725846,-0.640745353503641,0.03376839075786872,-0.5388538904347044,9.00900900900901
-0.3745960522331372,0.19737499102287637,0.2792523338791223,-0.31255436298876454,0.49306253701676367,0.5783033224769234,0.7172377376762898,0.2624447155330171,0.6805097185284216,-0.9411386297098528,9.10910910910911
-0.15765731613871053,-0.4346568328497128,0.0610902782447236,-0.28721128194200013,-0.08372598983851645,0.9406319323976817,-0.08578307332769149,0.20460931355394607,-0.11735254025142917,0.03710910280808933,9.20920920920921
0.0043183848954643205,0.22299528259544968,0.5841471735815837,0.8221941669760372,0.15415593873371958,0.29431298414275875,-0.5763654642224326,-0.046250073260288155,0.4689136193775991,0.43222865259074555,9.30930930930931
0.10712899757686153,0.4420176836897157,0.24689281843187236,0.5986341378220373,0.14401844290047813,-0.17831456783125904,0.16697738432471596,-1.4676337469901828,0.1901985173534455,-1.8249702046727265,9.40940940940941
-0.8603934860214647,0.22469245867310117,0.24029019069532825,-0.5827495408595846,-0.3567191898747604,0.6848001330906249,-0.24296834444028073,1.1190987401263808,-0.00221751520213611,0.2032461709277952,9.50950950950951
0.8097895034324559,0.06430917059618843,-0.4996304101565023,-0.05641503611876049,-0.018480570387550084,-0.6828461384879232,-0.1288793488365011,-0.3734823200851471,0.4609080522048702,0.01652589413228606,9.60960960960961
-0.1400314838887251,-0.05430789851493991,0.11311864751894908,0.30683963009127846,-0.5005383499844089,-0.5212740798684757,0.5513662600230288,-0.20857956620011103,-0.7097051104621678,0.221118186283707,9.70970970970971
0.23306538020331122,-0.7665871075351354,0.11631455417463685,0.3662079169785794,0.18650395684619972,0.3155055271521584,-0.7031179312357575,0.1630840903890351,-0.15260718167383777,-0.24219137321767129,9.80980980980981
0.43667236839873885,0.7383952307272024,0.8987747818699808,0.6558041470353491,-0.055563393179237225,0.17586991561393292,0.3824180191895922,0.05812813052935131,0.06407155424227387,0.4110721466352386,9.90990990990991
-0.028232672822182676,-0.3658980384998738,-0.20563072022116016,0.31533924066727176,0.0007933098786188909,0.16960987136423095,0.33403616988641843,-0.18990643258050144,0.3768003043265209,0.18860875697884122,10.01001001001001
-0.6159838067630481,0.7198852795769487,-0.2487505010547213,-0.8291797792741873,-0.5232322238717237,-0.5110226485797984,0.025073173601943506,-0.1394358109161322,-0.1697529990835624,0.3090303125433799,10.11011011011011
0.17137450379095098,0.15674427360283918,0.2065521576150508,0.30641906683752773,-1.0546940733245076,-0.18272414554356733,-1.0911285524837069,0.01549454824456714,-0.003666739150322446,0.521937341749477,10.21021021021021
0.5952681060570674,0.10009531670374931,-0.24852655162077775,0.24091612962728154,-0.2646832544551565,-0.0012062963037105753,0.4920346037292671,-0.2814459451603593,0.40147582880821686,0.33786376325328454,10.31031031031031
-0.475930912366996,0.4856423109831357,0.3509532178903924,0.049282357558745334,-0.38189319816403944,-0.4301179310405205,-0.26987487771477475,0.2687121024690155,-0.4791893122886164,0.21791107776956473,10.41041041041041
-0.6193986817388737,-0.1033515910481197,0.05650998061861186,1.220868326919879,-0.6893963302676106,0.7354874103216318,0.07386758321822974,0.20297597281970012,0.05778399033130101,0.2215102371097427,10.51051051051051
-0.07534938297877843,0.7256952461969035,-0.22653341065378596,0.5644043809980485,-0.32292909597115194,-0.030650747294777743,-0.5370449344326667,0.22487701697416154,0.7211597743255819,-0.03953938734580439,10.61061061061061
-0.0969355936478165,-0.5586508717689195,-0.11292810719061112,-0.7981261944343352,-0.45719156258126775,0.11286324778973406,0.6584329060709943,1.401945730403836,-0.29470898444801924,0.716780655439839,10.710710710710712
0.12339758240687006,-0.07697875931127444,0.2180315035755867,0.02921301778441223,0.05443826022704157,-0.20470130784886761,-0.7001385572112759,-0.7744971584832732,0.32519276195316077,-0.13922759337324117,10.810810810810812
-0.2965090211201294,0.002885331720359839,0.3992164622972921,0.08842058797563575,-0.328794104256765,0.6126068002182424,0.7884989896668186,0.24456891342787732,0.4853888382097085,0.6200943246290175,10.910910910910912
0.5665991734121186,0.3056695612119644,0.30093991750388743,0.25805274365369196,-0.5494425065670167,0.3498169496528611,-0.6790107818994211,-0.40003399880739376,0.6503263786668234,0.4192162821217072,11.011011011011012
0.7452627465547009,-0.13722976489112393,-0.5743419685449701,-0.12201230103672676,0.05023494596957864,0.03894477822237368,0.56572640853006,-0.18339434075790603,0.17454784288935793,-0.49521549939019816,11.111111111111112
0.22673632723558393,0.000149156342210136,-0.3731081589218774,-0.11972454307097774,-0.09287560926553287,-0.13563209578687863,0.8845467557734041,-0.05200698642144004,-0.12343068587565686,-1.0496355289254695,11.211211211211213
-0.44551190127415335,-0.1329543766819151,-0.34111176974097235,0.6890277752233511,-0.08326365706324496,0.6436626423700963,0.02971841715259961,0.01580507593197112,-0.0458940924181223,0.0009799502428273002,11.311311311311313
0.8610033627424227,-1.1612355735324782,-0.9989422457450227,-0.2734275964756003,0.00646213824643521,0.3444877789222769,0.2353996646290064,-0.19495665573041926,0.5080127402841256,0.5141714005609597,11.411411411411413
0.09364886335518371,0.4798860303834211,0.13816931631734886,-0.28259985382098113,0.3480995834204395,0.05473717665891017,-0.00048404551963446697,0.733618229793336,-1.2269584083816827,-0.7097765115426943,11.511511511511513
-0.5919011789658762,-0.18308562534753275,-0.1254413421547629,-0.755537323798059,-0.4933948855921896,-0.4309951750629132,1.2275480426289211,0.8979875605608052,-0.20741029072884792,-0.18273419706381241,11.611611611611613
-0.5729538778709304,-0.9555330538788938,-0.05656129234904218,-0.5008166510155442,-0.043248168624994886,-0.8006822114935661,-0.3821612670763003,0.07140527732733037,0.1815559792305616,0.20778530201309076,11.711711711711713
-0.6585822848533942,0.42586247209839,-0.39821098931873766,0.31452213842812593,-0.006149274460300164,-0.6887779876815008,-0.1592829247239122,0.17974874369648178,0.30492063280100856,-0.07145275152762937,11.811811811811813
0.7675657390275586,0.5022624468207583,-0.1264161410907212,0.37313792771094895,0.9660597730856763,0.9796531110782873,-0.6151940473567137,-0.46622453992529433,0.7408840981557507,-0.5301074536717423,11.911911911911913
-0.6595801864168994,-0.24460254972517512,0.21204032997341576,-0.053137491145067474,-0.3261258130684268,-0.3377003713461801,-0.35737267366396613,-0.4427376556875072,1.1392279056519723,0.14778048189235027,12.012012012012013
0.44508399393321724,-0.24605676413824398,-0.09103530522993383,-0.35873228800669277,-1.3267052036824454,-0.6896037300785581,-0.9065235159599558,-1.1278995873451567,-0.5992812579099938,0.6614946605428846,12.112112112112113
-0.020499530619421426,0.6437513053786745,0.20745037994049595,0.3893079560540683,-0.4513065672323455,0.26137143427101106,0.36313290655526764,-0.29135620149751634,0.278155176772257,0.2821025746919822,12.212212212212213
-0.2730436708303778,-0.5629273376205405,-0.5900890163321102,0.041265154675223625,0.16263983145738586,-0.39687190922498095,0.012058425668997272,0.2822111056772558,0.3074671110219404,0.7749406300183064,12.312312312312313
0.6402371423355931,-0.5022013835664455,0.8437843125130049,-0.26749202804536065,0.5215642699327286,0.03337936785882132,-0.2073189687346826,-0.9069306992907702,-0.08742373919376796,-0.7806991731432459,12.412412412412413
0.48541043065986544,0.7568281156783202,-0.3964482287773838,0.14896543601013632,-0.3635749306556864,-0.31486126140581727,0.3859930379143401,-0.022376257336327046,0.8681692991050282,-0.2421319202894055,12.512512512512513
0.5014430654776317,0.047125947884456725,0.39991232887004563,-0.2256149233964686,-0.025665621784703663,-0.058373287157589236,-0.4192929059533859,0.3279087838649386,0.3234565431538206,0.2957535410673348,12.612612612612613
0.7702718127011172,0.7230790963205871,-0.18543296279967095,0.18447390500359787,-0.3126935809952322,0.011048859378456486,-0.3011491076020715,0.8068783141307708,0.18016787776123608,-0.11004649588516317,12.712712712712714
0.5986123581723913,-1.0869135548984008,-1.0049958571807804,0.39585091391439975,0.029333954335344543,0.1245894002808597,-0.6644824692140603,-0.014798552873754792,1.0000602700155419,0.4110597526174758,12.812812812812814
0.08667043131751669,-0.22114535075629438,-0.1952149275558648,-1.066683517777492,0.1279129073800272,0.42210285322070695,-0.7891041156522403,-0.33391500061329665,-0.580439989076724,-0.48372378013234096,12.912912912912914
0.02857205865896857,-1.0438320189011931,0.3092227756843318,0.3748268023073619,-0.12646563045622292,-1.2409979071831903,-0.4995137995802742,0.6132195555801426,-1.390718051099183,-0.1748180142722224,13.013013013013014
-0.5881550574837032,0.40064166368233184,-0.3354533614389632,0.19986011822633054,0.2818088397895663,0.9174643165033912,-0.10278549292891127,0.1847659163287831,-0.7442618880734986,0.5941423480239056,13.113113113113114
-0.3783950057838482,-0.28203311485708965,-0.009004224664870174,-0.783575224293396,0.11345661131227515,0.48307958193018724,0.14514235614527285,-0.7977299075832021,-0.06365203344949422,0.36994189241927544,13.213213213213214
-0.937120878229212,-0.5390515854252043,0.4404075329274629,0.13289850599317607,0.20505035455396947,0.9290888981086383,0.2329417991375816,0.32563802271143316,1.3536121395496148,-0.10798296356321882,13.313313313313314
